,text,hate
20521,যেই বেটিটা উসকানি দিচ্ছিল তার বিচার আগে করা উচিত,0
20522,যেই মেয়ে ধর্ম ছারতে পারে তাকে আর কিবা বলা জায়,0
20523,যেই যাই বলে সব পিছিয়ে পেলে আপনি এগিয়ে যান,0
20524,যেই হাজার ভন্ড আনলাইক দিসে ওরা দেওয়ান বাগীর ভক্ত,0
20525,যেটা জানিস না সেটা নিয়ে নিউজ করবি না,0
20526,য়েফুগ,0
20527,যেমন করম তেমন ফল,0
20528,যেমন কর্ম তেমন ফল,0
20529,যেমন কর্ম তেমন ফল,0
20530,যেমন কাজ এমন বিচার,0
20531,যেমন দেশ তেমন মানুষ তেমন ভাবনা,0
20532,যেমন বাবা,0
20533,যেমন বাবা এমন বাবা,0
20534,যেমন সন্তান মানুষ করেছে তেমন হয়েছে,0
20535,যেমন সরকার তেমন ডিসি,0
20536,যেমন সাদ্দামের য়ে ছিল,0
20537,যেহেতু মেয়েদের ব্যাপার মেয়েদেরকে কমেন্ট করতে দিন,0
20538,যোগী ওর মা,0
20539,যোগ্যতার চেয়ে বেশি পাওয়াতে এই অবস্থা,0
20540,যোগ্যতার চেয়ে বেশি পেলে এমন টাই হয়,0
20541,বিপক্ষে,0
20542,বিরুদ্ধে,0
20543,রএিতড,0
20544,রকত দিয় দেব কিনতু মসজিদ ছারবনা,0
20545,রকিবুল ভাই এর সাথে কে কথা বলছে,0
20546,রক্ত আরো দিবি,0
20547,রক্ত ছানান করবো ভিডিও দেখতে পারলাম না,0
20548,রক্ষক যখন ভক্ষক হয় তখন আইনের শাসন অকেজু হয়ে যায়,0
20549,রচনা লিখেছে গায়েবানা জানাজা হবে,0
20550,রত্না কেই ভালো লাগলো এল এল বি,0
20551,রনি কে,0
20552,রনি ভাই সব সময় ভালো কিছু উপহার দেয় সাকিব বলে কথা,0
20553,রংপুর খুব ভালো,0
20554,রমজান লস্কর,0
20555,রমিন তুই একটা,0
20556,রয়েল বেংগল টাইগার,0
20557,ররররন,0
20558,রসাক আমার গান সুন্দর,0
20559,রসিক মানুষ,0
20560,রহকল,0
20561,রহমত বোধ হয় উঠে যাচ্ছে,0
20562,রাই ঠিক হয় নাই,0
20563,রাইট আপু,0
20564,রাইট কথা বলেন,0
20565,রাইট খুশি হলাম,0
20566,রাইট জানতে পারলাম জানতে পারলাম জানতে পারলাম,0
20567,রাইট বলছে,0
20568,রাইট বলছেন,0
20569,রাইট বলছেন কাকু,0
20570,রাইট ভাই ভাল করেছে,0
20571,রাইট ভাইয়া,0
20572,রাইট রাইট রাইট,0
20573,রাইট রুবেল ভাই,0
20574,রাইট শাকিবের দিতিও পাট বাপি,0
20575,রাইট,0
20576,রাখাল রাজা হলে যা হয়,0
20577,রাগ তো সামলাইতে পারছিনারে কি করি,0
20578,রাগে আমি শেষ,0
20579,রাগে আর কষ্টে কিছু বলতে পারলাম না,0
20580,রাজ বাদে এগুলা লামসাম হয় কেমনে,0
20581,রাজ হচ্ছে নরসিংদীর পোলা কুটি টাকা তুলা,0
20582,রাজনীতির পাওয়ার দেখিয়ে কোন অপরাধ করবেন না,0
20583,রাজবাড়ী ইত্যাদি,0
20584,রাজবাড়ী কোথায়,0
20585,রাজশহী সেরা,0
20586,রাজশাহী কাপ নিবে,0
20587,রাজশাহী জন্য শুভ কামনা রইলো,0
20588,রাজশাহী টিম কে অনেক অনেক শুভেচ্ছা,0
20589,রাজশাহী নিবে কাপ,0
20590,রাজশাহী হলো সেরা দল তাই তারা কাপ পেয়েছে,0
20591,রাজশাহীই সেরা,0
20592,রাজশাহীর কেউ আছেন,0
20593,রাজস্থান রয়েলস কত্থেকে আসলো,0
20594,রাজাকার ছিল সাকার বাপ,0
20595,রাজাকারগুলোর জন্য দেশের আজ এই অবস্থা,0
20596,রাজাকারী করছো আর প্রমান রাখবা সেই সাকা তুমি না,0
20597,রাজাকারের জন্য পাকিস্তান আছে,0
20598,রাজাকারের ফাঁশি হওয়ায় দেশ কিছুটা কলঙ্ক মুক্ত হল,0
20599,রাজাকারের বাচ্চা,0
20600,রাজি থাকলে মিশ দিতে পারো,0
20601,রাট আপনার কথা রাট,0
20602,রাণু মন্ডল বেইমান,0
20603,রাত টা বাজে এইসময় কেন,0
20604,রাত পোহাব‌ার কত দে‌রি পা‌ঞ্জেরী,0
